vote_id,congress,topic_id,topic,vote_time_year,vote_time_month,vote_time_date,vote_time_hour,vote_time_minute,vote_time_second,member_id,vote
54781,147,13,,2017,09,26,14,15,02,1234,nei
54781,147,13,,2017,09,26,14,15,02,1249,nei
54781,147,13,,2017,09,26,14,15,02,1261,nei
54781,147,13,,2017,09,26,14,15,02,1157,nei
54781,147,13,,2017,09,26,14,15,02,1214,já
54781,147,13,,2017,09,26,14,15,02,1248,nei
54781,147,13,,2017,09,26,14,15,02,650,nei
54781,147,13,,2017,09,26,14,15,02,728,já
54781,147,13,,2017,09,26,14,15,02,1012,nei
54781,147,13,,2017,09,26,14,15,02,652,nei
54781,147,13,,2017,09,26,14,15,02,1215,já
54781,147,13,,2017,09,26,14,15,02,1158,nei
54781,147,13,,2017,09,26,14,15,02,1039,nei
54781,147,13,,2017,09,26,14,15,02,1160,fjarverandi
54781,147,13,,2017,09,26,14,15,02,1274,já
54781,147,13,,2017,09,26,14,15,02,1161,nei
54781,147,13,,2017,09,26,14,15,02,1253,já
54781,147,13,,2017,09,26,14,15,02,703,nei
54781,147,13,,2017,09,26,14,15,02,1257,já
54781,147,13,,2017,09,26,14,15,02,656,nei
54781,147,13,,2017,09,26,14,15,02,1262,já
54781,147,13,,2017,09,26,14,15,02,722,nei
